,Unnamed: 0,Business_links,Zipcode_searched
1059,74,https://www.yelp.com/biz/royal-flush-plumbing-oklahoma-city?osq=plumbing,73107
1065,80,https://www.yelp.com/biz/all-right-plumbing-oklahoma-city?osq=plumbing,73107
1070,85,https://www.yelp.com/biz/rucker-mechanical-and-electric-oklahoma-city?osq=plumbing,73107
1074,89,https://www.yelp.com/biz/pauls-plumbing-bethany?osq=plumbing,73107
1075,90,https://www.yelp.com/biz/gregorys-plumbing-co-oklahoma-city-2?osq=plumbing,73107
1082,97,https://www.yelp.com/biz/eric-the-plumber-bethany?osq=plumbing,73107
1086,101,https://www.yelp.com/biz/southeast-plumbing-and-backhoe-bethany-8?osq=plumbing,73107
1092,107,https://www.yelp.com/biz/b-and-r-plumbing-heat-and-air-bethany?osq=plumbing,73107
1100,115,https://www.yelp.com/biz/anderson-plumbing-company-oklahoma-city?osq=plumbing,73107
1104,119,https://www.yelp.com/biz/haynes-john-e-plumbing-bethany?osq=plumbing,73107
1107,122,https://www.yelp.com/biz/plumbing-masters-bethany?osq=plumbing,73107
1108,123,https://www.yelp.com/biz/mid-city-plumbing-oklahoma-city?osq=plumbing,73107
1113,128,https://www.yelp.com/biz/reddy-rooter-warr-acres?osq=plumbing,73107
1114,129,https://www.yelp.com/biz/professional-plumbing-services-oklahoma-city?osq=plumbing,73107
1115,130,https://www.yelp.com/biz/eagan-plumbing-bethany?osq=plumbing,73107
1117,132,https://www.yelp.com/biz/plumb-crazy-plumbing-and-drains-bethany?osq=plumbing,73107
1126,141,https://www.yelp.com/biz/b-and-r-pump-and-equipment-oklahoma-city?osq=plumbing,73107
1127,142,https://www.yelp.com/biz/johnnys-plumbing-heating-and-air-conditioning-oklahoma-city?osq=plumbing,73107
1128,143,https://www.yelp.com/biz/ars-oklahoma-city?osq=plumbing,73107
1129,144,https://www.yelp.com/biz/anyhour-plumbing-and-sewer-oklahoma-city?osq=plumbing,73107
1131,146,https://www.yelp.com/biz/roby-johnny-g-oklahoma-city?osq=plumbing,73107
1132,147,https://www.yelp.com/biz/american-residential-services-of-ok-oklahoma-city?osq=plumbing,73107
1133,148,https://www.yelp.com/biz/amco-lynch-electric-plumbing-heat-and-air-oklahoma-city?osq=plumbing,73107
1134,149,https://www.yelp.com/biz/browns-construction-oklahoma-city?osq=plumbing,73107
1135,150,https://www.yelp.com/biz/bethany-plbg-bethany?osq=plumbing,73107
1138,153,https://www.yelp.com/biz/roto-rooter-oklahoma-city-oklahoma-city?osq=plumbing,73107
1142,157,https://www.yelp.com/biz/southern-oaks-plumbing-oklahoma-city?osq=plumbing,73107
1144,159,https://www.yelp.com/biz/plumbers-okc-oklahoma-city-4?osq=plumbing,73107
1146,161,https://www.yelp.com/biz/rooter-max-bethany?osq=plumbing,73107
1148,163,https://www.yelp.com/biz/b-and-d-plumbing-oklahoma-city?osq=plumbing,73107
1149,164,https://www.yelp.com/biz/reddy-rooter-bethany?osq=plumbing,73107
1153,168,https://www.yelp.com/biz/handleys-plumbing-oklahoma-city?osq=plumbing,73107
1160,175,https://www.yelp.com/biz/neeley-james-r-oklahoma-city?osq=plumbing,73107
1161,176,https://www.yelp.com/biz/all-hours-plumbing-heating-and-air-conditioning-oklahoma-city?osq=plumbing,73107
1164,179,https://www.yelp.com/biz/randall-mechanical-service-oklahoma-city?osq=plumbing,73107
